order_date,abn,respb_scene,respb_scene_name,actualcnt,cnt,ratio_payed
2017-01-11,abn1,1-3-5,运力接单后，取餐前__180分钟运单未完成,155,0.336481059,0.002435065
2017-01-11,abn1,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,60,0.130250733,0.000942606
2017-01-11,abn1-ydnorm,1-3-1,运力接单后，取餐前__用户取消,69,22.69736842,0.001083997
2017-01-11,abn3,3-1-3,商户确认订单前__风控取消,13391,5.735812527,0.210373944
2017-01-11,abn3,3-2-2,商户确认订单后，运力接单前__取消订单,10514,4.503497342,0.165175988
2017-01-12,abn1,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,1314,2.748953975,0.021204263
2017-01-12,abn1,1-3-4,运力接单后，取餐前__商户取消运单,5,0.010460251,8.06859E-05
2017-01-12,abn1,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),1920,4.016736402,0.030983399
2017-01-12,abn1-ydnorm,1-2-1,商户确认订单后，运力接单前__T 之内取消,14,4.320987654,0.000225921
2017-01-12,abn3,3-1-2,商户确认订单前__商户拒单,24841,11.61337073,0.400863856
2017-01-12,abn3,3-2-1,商户确认订单后，运力接单前__用户取消,17320,8.097241702,0.279496074
2017-01-13,abn1,1-3-3,运力接单后，取餐前__商户取消订单,4928,11.32431004,0.086046679
2017-01-13,abn1,1-4-2,取餐后__骑手标记配送异常（用户原因）,4048,9.302111818,0.070681201
2017-01-13,abn2-chaoshi,2-4-2,取餐后__快送选推超时,15037,7.238618804,0.262557612
2017-01-13,abn3,3-1-1,商户确认订单前__商户未接单被系统取消,91739,45.28934351,1.60183366
2017-01-14,abn1,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,614,1.497341852,0.011003884
2017-01-14,abn1,1-4-1,取餐后__T 之内用户取消,28,0.06828269,0.000501806
2017-01-14,abn2-chaoshi,2-4-1,取餐后__专送超时,100122,49.44198633,1.794349954
2017-01-14,abn3,3-1-0,商户确认订单前__商户确认前用户取消,44865,22.03401484,0.804054161
2017-01-15,abn1,1-2-2,商户确认订单后，运力接单前__超时呼单,486,1.099423142,0.008881378
2017-01-15,abn1,1-3-1,运力接单后，取餐前__用户取消,12759,28.86325076,0.233163576
2017-01-15,abn2,2-4-4,取餐后__配送完成，但被标欺诈,20975,20.09446073,0.383306372
2017-01-15,abn2,2-4-OTHER,取餐后__其他标品超时,22,0.021076431,0.000402038
2017-01-16,abn1,1-2-1,商户确认订单后，运力接单前__T 之内取消,7442,18.76828407,0.146112288
2017-01-16,abn1,1-2-10,商户确认订单后，运力接单前__运单退回后商户选择自配送系统自动取消,9,0.022697468,0.000176701
2017-01-16,abn1,1-2-61,商户确认订单后，运力接单前__（专送）运单被退回（非商户）取消订单,4310,10.86956522,0.084620258
2017-01-16,abn1-ydnorm,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,7,2.702702703,0.000137434
2017-01-16,abn2,2-4-3,取餐后__配送异常(用户原因),6177,7.104981654,0.121275948
2017-01-17,abn2,2-2-4,商户确认订单后，运力接单前__营业时间外运单退回商家自配送,5598,6.077054181,0.11012659
2017-01-17,abn2,2-3-3,运力接单后，取餐前__非商户原因取消运单,3375,3.663818839,0.066394649
2017-01-18,abn2,2-2-3,商户确认订单后，运力接单前__运单被退回商户（选推）,41571,36.98684983,0.807837134
2017-01-18,abn2,2-3-2,运力接单后，取餐前__商户取消运单,13022,11.58602772,0.253052733
2017-01-18,abn2,2-4-1,取餐后__专送超时,76,0.067619268,0.001476886
2017-01-19,abn1,1-3-9,运力接单后，取餐前__物流系统原因,288,0.510222159,0.005881299
2017-01-19,abn1-ydnorm,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,3,1.063829787,6.12635E-05
2017-01-19,abn2,2-2-2,商户确认订单后，运力接单前__运单被退回商户（快送）,611,0.595174315,0.01247734
2017-01-19,abn2-chaoshi,2-4-OTHER,取餐后__其他标品超时,100187,39.05986838,2.045936625
2017-01-20,abn2,2-2-4,商户确认订单后，运力接单前__营业时间外运单退回商家自配送,6637,5.695138067,0.146276678
2017-01-20,abn2,2-3-3,运力接单后，取餐前__非商户原因取消运单,4248,3.645162951,0.093624126
2017-01-20,abn2,2-4-2,取餐后__快送选推超时,1,0.000858089,2.20396E-05
2017-01-21,abn2,2-2-3,商户确认订单后，运力接单前__运单被退回商户（选推）,34288,30.01374288,0.802138787
2017-01-21,abn2,2-3-2,运力接单后，取餐前__商户取消运单,13961,12.22065633,0.326605798
2017-01-21,abn2,2-4-1,取餐后__专送超时,70,0.061273973,0.001637591
2017-01-22,abn1,1-3-9,运力接单后，取餐前__物流系统原因,351,0.502541342,0.009277325
2017-01-22,abn1-ydnorm,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,12,6.779661017,0.000317174
2017-01-22,abn2,2-2-2,商户确认订单后，运力接单前__运单被退回商户（快送）,2132,1.912090475,0.056351162
2017-01-22,abn2-chaoshi,2-4-OTHER,取餐后__其他标品超时,66810,34.28175591,1.765863566
2017-01-23,abn1,1-2-9,商户确认订单后，运力接单前__营业时间外，运单被退回,359,0.7611415,0.010978701
2017-01-23,abn1,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,182,0.385871178,0.005565804
2017-01-23,abn1-ydnorm,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,3,1.41509434,9.1744E-05
2017-01-23,abn1-ydnorm,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),28,13.20754717,0.000856277
2017-01-23,abn2,2-2-1,商户确认订单后，运力接单前__运单被退回商户（专送）,25053,30.72856617,0.766154287
2017-01-24,abn1,1-2-71,商户确认订单后，运力接单前__（快送）运单被退回（非商户）取消订单,771,1.611386294,0.027248265
2017-01-24,abn1,1-2-8,商户确认订单后，运力接单前__运单被退回商户选择取消订单（选推）,227,0.474428909,0.008022511
2017-01-24,abn1,1-2-OTHER,商户确认订单后，运力接单前__其他标品运单取消导致订单取消,454,0.948857818,0.016045022
2017-01-24,abn1,1-3-7,运力接单后，取餐前__骑手标记商户原因取消,740,1.546596443,0.026152679
2017-01-24,abn1,1-4-6,取餐后__骑手标记配送异常（配送商、骑手原因）,135,0.282149351,0.004771097
2017-01-24,abn1-ydnorm,1-3-3,运力接单后，取餐前__商户取消订单,3,0.41322314,0.000106024
2017-01-24,abn2,2-2-OTHER,商户确认订单后，运力接单前__运单被退回商户（其他标品）,808,1.029089612,0.028555899
2017-01-24,abn3,3-2-4,商户确认订单后，运力接单前__180分钟未送达被系统取消,26,0.013093751,0.000918878
2017-01-01,payed,_汇总0,1支付成功订单量,6323850,91.63661309,91.63661309
2017-01-01,created,_汇总created,创建订单量,6901008,6901008,6901008
2017-01-01,abnormal,_汇总0,3总异常订单,568390,8.988037351,8.988037351
2017-01-01,bookord,_汇总0,2预定单,138383,2.188271385,2.188271385
2017-01-01,abn1,_汇总,_汇总,33486,0.529519201,0.529519201
2017-01-01,abn2,_汇总,_汇总,77976,1.233046325,1.233046325
2017-01-01,abn2-chaoshi,_汇总,_汇总,210082,3.322058556,3.322058556
2017-01-01,abn3,_汇总,_汇总,246601,3.899539047,3.899539047
2017-01-01,abn1-ydnorm,_汇总,_汇总,245,0.003874222,0.003874222
2016-12-01,abn1,1-2-9,商户确认订单后，运力接单前__营业时间外，运单被退回,67,0.29356351,0.001227541
2016-12-01,abn1,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,131,0.573982386,0.002400117
2016-12-01,abn1-ydnorm,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,1,0.427350427,1.83215E-05
2016-12-01,abn1-ydnorm,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),61,26.06837607,0.001117612
2016-12-01,abn2,2-2-1,商户确认订单后，运力接单前__运单被退回商户（专送）,9216,9.273495673,0.168850956
2016-12-02,abn1,1-2-8,商户确认订单后，运力接单前__运单被退回商户选择取消订单（选推）,170,0.724143806,0.003224763
2016-12-02,abn1,1-2-OTHER,商户确认订单后，运力接单前__其他标品运单取消导致订单取消,156,0.664508434,0.002959194
2016-12-02,abn1,1-3-7,运力接单后，取餐前__骑手标记商户原因取消,503,2.142613733,0.009541503
2016-12-02,abn1,1-4-6,取餐后__骑手标记配送异常（配送商、骑手原因）,75,0.319475209,0.001422689
2016-12-02,abn1-ydnorm,1-3-3,运力接单后，取餐前__商户取消订单,7,2,0.000132784
2016-12-02,abn2-chaoshi,2-4-2,取餐后__快送选推超时,14155,10.2129164,0.268508904
2016-12-02,abn3,3-2-4,商户确认订单后，运力接单前__180分钟未送达被系统取消,14,0.00909658,0.000265569
2016-12-03,abn1,1-2-7,商户确认订单后，运力接单前__运单被退回商户选择取消订单（快送）,15,0.065605318,0.000257239
2016-12-03,abn1,1-3-6,运力接单后，取餐前__骑手或配送商原因,335,1.465185444,0.005745012
2016-12-03,abn1,1-4-5,取餐后__180分钟运单未送达导致订单被取消,53,0.231805458,0.000908912
2016-12-03,abn1-ydnorm,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,4,1.587301587,6.85972E-05
2016-12-03,abn1-ydnorm,1-4-1,取餐后__T 之内用户取消,87,34.52380952,0.001491988
2016-12-03,abn2-chaoshi,2-4-1,取餐后__专送超时,85518,59.76142391,1.466573032
2016-12-04,abn1,1-2-6,商户确认订单后，运力接单前__运单被退回商户选择取消订单（专送）,1015,4.52478602,0.016932504
2016-12-04,abn1,1-3-5,运力接单后，取餐前__180分钟运单未完成,136,0.606276748,0.002268789
2016-12-04,abn1,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,33,0.14711127,0.000550515
2016-12-04,abn1-ydnorm,1-3-1,运力接单后，取餐前__用户取消,53,28.04232804,0.00088416
2016-12-04,abn3,3-1-3,商户确认订单前__风控取消,18905,11.45181515,0.315378317
2016-12-04,abn3,3-2-2,商户确认订单后，运力接单前__取消订单,8196,4.964775295,0.136727886
2016-12-05,abn1,1-2-10,商户确认订单后，运力接单前__运单退回后商户选择自配送系统自动取消,1,0.005056634,1.86205E-05
2016-12-05,abn1,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,292,1.476537217,0.0054372
2016-12-05,abn1,1-2-61,商户确认订单后，运力接单前__（专送）运单被退回（非商户）取消订单,1890,9.557038835,0.035192837
2016-12-05,abn1,1-3-4,运力接单后，取餐前__商户取消运单,6,0.030339806,0.000111723
2016-12-05,abn1,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),648,3.276699029,0.012066116
2016-12-05,abn1-ydnorm,1-2-1,商户确认订单后，运力接单前__T 之内取消,9,4.285714286,0.000167585
2016-12-05,abn3,3-1-2,商户确认订单前__商户拒单,13666,9.778820903,0.25446842
2016-12-05,abn3,3-2-1,商户确认订单后，运力接单前__用户取消,11574,8.281872759,0.215514232
2016-12-06,abn1,1-3-3,运力接单后，取餐前__商户取消订单,3243,15.95571956,0.059175355
2016-12-06,abn1,1-4-2,取餐后__骑手标记配送异常（用户原因）,2010,9.889298893,0.036676677
2016-12-06,abn3,3-1-1,商户确认订单前__商户未接单被系统取消,64022,44.67846052,1.168216028
2016-12-07,abn1,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,332,1.588744796,0.00599277
2016-12-07,abn1,1-4-1,取餐后__T 之内用户取消,7,0.033497631,0.000126354
2016-12-07,abn3,3-1-0,商户确认订单前__商户确认前用户取消,32956,19.97127569,0.59487268
2016-12-08,abn1,1-2-2,商户确认订单后，运力接单前__超时呼单,143,0.640451451,0.002508961
2016-12-08,abn1,1-3-1,运力接单后，取餐前__用户取消,8195,36.7027947,0.143782751
2016-12-08,abn2,2-4-4,取餐后__配送完成，但被标欺诈,31936,48.18346409,0.560322873
2016-12-08,abn2,2-4-OTHER,取餐后__其他标品超时,19,0.028666264,0.000333358
2016-12-09,abn1,1-2-1,商户确认订单后，运力接单前__T 之内取消,3348,15.10557661,0.057502338
2016-12-09,abn1-ydnorm,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,9,4.166666667,0.000154576
2016-12-09,abn2,2-4-3,取餐后__配送异常(用户原因),1558,2.640901771,0.026758854
2016-12-10,abn1,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,420,1.64004842,0.006454547
2016-12-10,abn1,1-4-1,取餐后__T 之内用户取消,14,0.054668281,0.000215152
2016-12-10,abn3,3-1-0,商户确认订单前__商户确认前用户取消,38096,19.84011666,0.585458121
2016-12-11,abn1,1-2-2,商户确认订单后，运力接单前__超时呼单,167,0.657972499,0.002499223
2016-12-11,abn1,1-3-1,运力接单后，取餐前__用户取消,9738,38.36728261,0.145733152
2016-12-11,abn2,2-4-4,取餐后__配送完成，但被标欺诈,28366,41.91813211,0.42450879
2016-12-11,abn2,2-4-OTHER,取餐后__其他标品超时,25,0.036943993,0.000374135
2016-12-12,abn1,1-2-1,商户确认订单后，运力接单前__T 之内取消,4221,15.29126214,0.066002286
2016-12-12,abn1-ydnorm,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,15,4.62962963,0.00023455
2016-12-12,abn2,2-4-3,取餐后__配送异常(用户原因),2543,3.771262476,0.039763993
2016-12-13,abn1,1-2-71,商户确认订单后，运力接单前__（快送）运单被退回（非商户）取消订单,51,0.167350287,0.00080148
2016-12-13,abn2,2-2-4,商户确认订单后，运力接单前__营业时间外运单退回商家自配送,4049,5.690874081,0.063631196
2016-12-13,abn2,2-2-OTHER,商户确认订单后，运力接单前__运单被退回商户（其他标品）,228,0.320454258,0.003583085
2016-12-13,abn2,2-3-3,运力接单后，取餐前__非商户原因取消运单,2057,2.891115827,0.032326345
2016-12-14,abn2,2-2-3,商户确认订单后，运力接单前__运单被退回商户（选推）,21049,30.09278454,0.335634358
2016-12-14,abn2,2-3-2,运力接单后，取餐前__商户取消运单,6250,8.935336755,0.099658641
2016-12-14,abn2,2-4-1,取餐后__专送超时,42,0.060045463,0.000669706
2016-12-15,abn1,1-3-9,运力接单后，取餐前__物流系统原因,117,0.459797218,0.001874614
2016-12-15,abn1-ydnorm,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,12,4.858299595,0.000192268
2016-12-15,abn2,2-2-2,商户确认订单后，运力接单前__运单被退回商户（快送）,192,0.286751199,0.00307629
2016-12-15,abn2-chaoshi,2-4-OTHER,取餐后__其他标品超时,51382,31.11985949,0.823259954
2016-12-16,abn1,1-2-9,商户确认订单后，运力接单前__营业时间外，运单被退回,79,0.316544456,0.001250844
2016-12-16,abn1,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,178,0.71322675,0.002818358
2016-12-16,abn1-ydnorm,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,3,1.083032491,4.75004E-05
2016-12-16,abn1-ydnorm,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),58,20.93862816,0.000918341
2016-12-16,abn2,2-2-1,商户确认订单后，运力接单前__运单被退回商户（专送）,8192,12.30676782,0.129707785
2016-12-17,abn1,1-2-8,商户确认订单后，运力接单前__运单被退回商户选择取消订单（选推）,105,0.407608696,0.001564173
2016-12-17,abn1,1-2-OTHER,商户确认订单后，运力接单前__其他标品运单取消导致订单取消,204,0.791925466,0.003038965
2016-12-17,abn1,1-3-7,运力接单后，取餐前__骑手标记商户原因取消,505,1.960403727,0.007522928
2016-12-17,abn1,1-4-6,取餐后__骑手标记配送异常（配送商、骑手原因）,85,0.329968944,0.001266235
2016-12-17,abn1-ydnorm,1-3-3,运力接单后，取餐前__商户取消订单,9,3.658536585,0.000134072
2016-12-17,abn2-chaoshi,2-4-2,取餐后__快送选推超时,16234,9.546940792,0.241836059
2016-12-17,abn3,3-2-4,商户确认订单后，运力接单前__180分钟未送达被系统取消,24,0.01267936,0.000357525
2016-12-18,abn1,1-2-7,商户确认订单后，运力接单前__运单被退回商户选择取消订单（快送）,14,0.057068319,0.00020606
2016-12-18,abn1,1-3-6,运力接单后，取餐前__骑手或配送商原因,437,1.781346812,0.00643202
2016-12-18,abn1,1-4-5,取餐后__180分钟运单未送达导致订单被取消,33,0.13451818,0.000485713
2016-12-18,abn1-ydnorm,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,6,2.666666667,8.83115E-05
2016-12-18,abn1-ydnorm,1-4-1,取餐后__T 之内用户取消,82,36.44444444,0.001206924
2016-12-18,abn2-chaoshi,2-4-1,取餐后__专送超时,89578,53.80286258,1.31846109
2016-12-19,abn1,1-2-6,商户确认订单后，运力接单前__运单被退回商户选择取消订单（专送）,913,3.844210526,0.014692258
2016-12-19,abn1,1-3-5,运力接单后，取餐前__180分钟运单未完成,91,0.383157895,0.001464398
2016-12-19,abn1,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,33,0.138947368,0.000531045
2016-12-19,abn1-ydnorm,1-3-1,运力接单后，取餐前__用户取消,59,25,0.000949445
2016-12-19,abn3,3-1-3,商户确认订单前__风控取消,21706,13.60852147,0.349299189
2016-12-19,abn3,3-2-2,商户确认订单后，运力接单前__取消订单,8651,5.423722438,0.139214378
2016-12-20,abn1,1-2-8,商户确认订单后，运力接单前__运单被退回商户选择取消订单（选推）,98,0.342095158,0.001475838
2016-12-20,abn1,1-2-OTHER,商户确认订单后，运力接单前__其他标品运单取消导致订单取消,202,0.705134918,0.003042033
2016-12-20,abn1,1-3-7,运力接单后，取餐前__骑手标记商户原因取消,580,2.024644814,0.00873455
2016-12-20,abn1,1-4-6,取餐后__骑手标记配送异常（配送商、骑手原因）,139,0.485216602,0.00209328
2016-12-20,abn1-ydnorm,1-3-3,运力接单后，取餐前__商户取消订单,4,1.26984127,6.02383E-05
2016-12-20,abn2-chaoshi,2-4-2,取餐后__快送选推超时,14313,8.176988117,0.21554762
2016-12-20,abn3,3-2-4,商户确认订单后，运力接单前__180分钟未送达被系统取消,25,0.011630233,0.000376489
2016-12-21,abn1,1-2-7,商户确认订单后，运力接单前__运单被退回商户选择取消订单（快送）,7,0.012839325,0.000103957
2016-12-21,abn1,1-3-6,运力接单后，取餐前__骑手或配送商原因,986,1.808510638,0.014643034
2016-12-21,abn1,1-4-5,取餐后__180分钟运单未送达导致订单被取消,104,0.190755686,0.001544499
2016-12-21,abn1-ydnorm,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,15,2.245508982,0.000222764
2016-12-21,abn1-ydnorm,1-4-1,取餐后__T 之内用户取消,252,37.7245509,0.003742439
2016-12-21,abn2-chaoshi,2-4-1,取餐后__专送超时,136094,61.05854431,2.021124879
2016-12-22,abn1,1-2-6,商户确认订单后，运力接单前__运单被退回商户选择取消订单（专送）,1036,3.924391075,0.015861341
2016-12-22,abn1,1-3-5,运力接单后，取餐前__180分钟运单未完成,57,0.21591727,0.00087268
2016-12-22,abn1,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,34,0.128792757,0.000520546
2016-12-22,abn1-ydnorm,1-3-1,运力接单后，取餐前__用户取消,89,31.33802817,0.001362606
2016-12-22,abn3,3-1-3,商户确认订单前__风控取消,21944,9.031567683,0.335966479
2016-12-22,abn3,3-2-2,商户确认订单后，运力接单前__取消订单,9591,3.947400914,0.146839888
2016-12-23,abn1,1-2-10,商户确认订单后，运力接单前__运单退回后商户选择自配送系统自动取消,1,0.003619516,1.53494E-05
2016-12-23,abn1,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,372,1.346460113,0.005709964
2016-12-23,abn1,1-2-61,商户确认订单后，运力接单前__（专送）运单被退回（非商户）取消订单,2142,7.753004199,0.032878342
2016-12-23,abn1,1-3-4,运力接单后，取餐前__商户取消运单,5,0.018097582,7.67468E-05
2016-12-23,abn1,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),1067,3.862024034,0.016377774
2016-12-23,abn1-ydnorm,1-2-1,商户确认订单后，运力接单前__T 之内取消,9,3.409090909,0.000138144
2016-12-23,abn3,3-1-2,商户确认订单前__商户拒单,19666,9.1513183,0.301860635
2016-12-23,abn3,3-2-1,商户确认订单后，运力接单前__用户取消,15884,7.391413601,0.243809332
2016-12-24,abn1,1-3-3,运力接单后，取餐前__商户取消订单,5767,13.29230627,0.079124149
2016-12-24,abn1,1-4-2,取餐后__骑手标记配送异常（用户原因）,4732,10.90674411,0.064923786
2016-12-24,abn3,3-1-1,商户确认订单前__商户未接单被系统取消,130246,46.16622478,1.78699565
2016-12-25,abn1,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,950,1.714027966,0.01216595
2016-12-25,abn1,1-4-1,取餐后__T 之内用户取消,109,0.196662156,0.001395883
2016-12-25,abn3,3-1-0,商户确认订单前__商户确认前用户取消,51567,16.6063924,0.660380584
2016-12-26,abn1,1-2-2,商户确认订单后，运力接单前__超时呼单,406,0.947424918,0.0057252
2016-12-26,abn1,1-3-1,运力接单后，取餐前__用户取消,14982,34.9613796,0.21126835
2016-12-26,abn2,2-4-4,取餐后__配送完成，但被标欺诈,27100,32.18374424,0.382150067
2016-12-26,abn2,2-4-OTHER,取餐后__其他标品超时,31,0.036815353,0.000437146
2016-12-27,abn1,1-2-1,商户确认订单后，运力接单前__T 之内取消,6162,17.58009757,0.087824054
2016-12-27,abn1-ydnorm,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,9,3.180212014,0.000128273
2016-12-27,abn2,2-4-3,取餐后__配送异常(用户原因),2589,3.350415405,0.036899785
2016-12-28,abn1,1-2-71,商户确认订单后，运力接单前__（快送）运单被退回（非商户）取消订单,65,0.194733215,0.000929183
2016-12-28,abn2,2-2-4,商户确认订单后，运力接单前__营业时间外运单退回商家自配送,5051,6.635749757,0.072204695
2016-12-28,abn2,2-2-OTHER,商户确认订单后，运力接单前__运单被退回商户（其他标品）,615,0.807956068,0.008791504
2016-12-28,abn2,2-3-3,运力接单后，取餐前__非商户原因取消运单,2302,3.02425182,0.032907386
2016-12-28,abn2,2-4-2,取餐后__快送选推超时,6,0.007882498,8.57708E-05
2016-12-29,abn2,2-2-3,商户确认订单后，运力接单前__运单被退回商户（选推）,23287,28.0799701,0.331915231
2016-12-29,abn2,2-3-2,运力接单后，取餐前__商户取消运单,6520,7.861957531,0.092931133
2016-12-29,abn2,2-4-1,取餐后__专送超时,1027,1.238378893,0.014638079
2016-12-30,abn1,1-2-1,商户确认订单后，运力接单前__T 之内取消,5442,17.47310965,0.079433914
2016-12-30,abn1-ydnorm,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,7,2.508960573,0.000102175
2016-12-30,abn2,2-4-3,取餐后__配送异常(用户原因),2677,3.50021574,0.039074713
2016-12-31,abn1,1-2-71,商户确认订单后，运力接单前__（快送）运单被退回（非商户）取消订单,176,0.555257595,0.002686371
2016-12-31,abn2,2-2-4,商户确认订单后，运力接单前__营业时间外运单退回商家自配送,5825,7.982076299,0.088909715
2016-12-31,abn2,2-2-OTHER,商户确认订单后，运力接单前__运单被退回商户（其他标品）,588,0.805744354,0.008974921
2016-12-31,abn2,2-3-3,运力接单后，取餐前__非商户原因取消运单,2473,3.388785354,0.037746562
2016-12-31,abn2,2-4-2,取餐后__快送选推超时,2,0.002740627,3.05269E-05
2017-01-01,abn2,2-2-4,商户确认订单后，运力接单前__营业时间外运单退回商家自配送,5648,7.243254335,0.089312681
2017-01-01,abn2,2-3-3,运力接单后，取餐前__非商户原因取消运单,2515,3.22535139,0.039770077
2017-01-01,abn2,2-4-2,取餐后__快送选推超时,2,0.002564892,3.16263E-05
2017-01-02,abn2,2-2-3,商户确认订单后，运力接单前__运单被退回商户（选推）,17134,24.272216,0.252913024
2017-01-02,abn2,2-3-2,运力接单后，取餐前__商户取消运单,4756,6.737402785,0.070202775
2017-01-02,abn2,2-4-1,取餐后__专送超时,27,0.038248502,0.000398544
2017-01-03,abn1,1-3-9,运力接单后，取餐前__物流系统原因,161,0.564634916,0.002453686
2017-01-03,abn1-ydnorm,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,9,4.205607477,0.000137163
2017-01-03,abn2,2-2-2,商户确认订单后，运力接单前__运单被退回商户（快送）,131,0.195881992,0.001996477
2017-01-03,abn2-chaoshi,2-4-OTHER,取餐后__其他标品超时,61838,36.21658028,0.942428612
2017-01-04,abn1,1-2-9,商户确认订单后，运力接单前__营业时间外，运单被退回,57,0.186384148,0.00084144
2017-01-04,abn1,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,231,0.755346282,0.003410046
2017-01-04,abn1-ydnorm,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,1,0.37037037,1.47621E-05
2017-01-04,abn1-ydnorm,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),60,22.22222222,0.000885726
2017-01-04,abn2,2-2-1,商户确认订单后，运力接单前__运单被退回商户（专送）,8313,12.52089829,0.122717373
2017-01-05,abn1,1-2-71,商户确认订单后，运力接单前__（快送）运单被退回（非商户）取消订单,79,0.174945191,0.00109429
2017-01-05,abn1,1-2-8,商户确认订单后，运力接单前__运单被退回商户选择取消订单（选推）,189,0.418539761,0.002617985
2017-01-05,abn1,1-2-OTHER,商户确认订单后，运力接单前__其他标品运单取消导致订单取消,396,0.876940452,0.005485302
2017-01-05,abn1,1-3-7,运力接单后，取餐前__骑手标记商户原因取消,925,2.048408885,0.012812891
2017-01-05,abn1,1-4-6,取餐后__骑手标记配送异常（配送商、骑手原因）,274,0.606771929,0.003795386
2017-01-05,abn1-ydnorm,1-3-3,运力接单后，取餐前__商户取消订单,7,1.62037037,9.69624E-05
2017-01-05,abn2,2-2-OTHER,商户确认订单后，运力接单前__运单被退回商户（其他标品）,595,0.707205173,0.008241805
2017-01-05,abn3,3-2-4,商户确认订单后，运力接单前__180分钟未送达被系统取消,42,0.01762758,0.000581775
2017-01-06,abn1,1-2-7,商户确认订单后，运力接单前__运单被退回商户选择取消订单（快送）,41,0.107835144,0.000593444
2017-01-06,abn1,1-3-6,运力接单后，取餐前__骑手或配送商原因,1291,3.395491965,0.018686259
2017-01-06,abn1,1-4-5,取餐后__180分钟运单未送达导致订单被取消,60,0.157807527,0.000868455
2017-01-06,abn1-ydnorm,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,4,0.860215054,5.7897E-05
2017-01-06,abn1-ydnorm,1-4-1,取餐后__T 之内用户取消,144,30.96774194,0.002084292
2017-01-07,abn1,1-2-6,商户确认订单后，运力接单前__运单被退回商户选择取消订单（专送）,2008,4.10080464,0.027050762
2017-01-07,abn1,1-3-5,运力接单后，取餐前__180分钟运单未完成,295,0.602458849,0.003974091
2017-01-07,abn1,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,74,0.151125271,0.000996891
2017-01-07,abn1-ydnorm,1-3-1,运力接单后，取餐前__用户取消,93,24.66843501,0.001252849
2017-01-07,abn3,3-1-3,商户确认订单前__风控取消,18223,6.834923635,0.245491057
2017-01-07,abn3,3-2-2,商户确认订单后，运力接单前__取消订单,14235,5.339139436,0.191766734
2017-01-08,abn1,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,749,2.037817984,0.01066868
2017-01-08,abn1,1-3-4,运力接单后，取餐前__商户取消运单,6,0.01632431,8.54634E-05
2017-01-08,abn1,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),1308,3.558699497,0.018631019
2017-01-08,abn1-ydnorm,1-2-1,商户确认订单后，运力接单前__T 之内取消,12,6.153846154,0.000170927
2017-01-08,abn3,3-1-2,商户确认订单前__商户拒单,25045,11.05651648,0.356738432
2017-01-08,abn3,3-2-1,商户确认订单后，运力接单前__用户取消,17982,7.938441978,0.256133779
2017-01-09,abn1,1-3-3,运力接单后，取餐前__商户取消订单,4297,12.68000472,0.067346917
2017-01-09,abn1,1-4-2,取餐后__骑手标记配送异常（用户原因）,3129,9.233356941,0.049040843
2017-01-09,abn2-chaoshi,2-4-2,取餐后__快送选推超时,14726,7.873476873,0.230800721
